our_dpi	aguzzi_dpi	gene	this_study_log2fc	sorce_nuvolone_log2fc	this_study_padj	sorce_nuvolone_p_bonf	celltype
60	56	Fam76b	-0.35602666111684605	0.1738	0.9122534785164024	1	0_none
60	56	Syt9	0.3699105622653918	-0.2904	0.9122534785164024	1	0_none
60	56	Atmin	0.2198838389975596	-0.0396	0.9122534785164024	1	0_none
60	56	Rsph9	-0.3656123419280152	-0.3151	0.9122534785164024	1	0_none
60	56	Rasa1	0.3740140361242184	0.05484	0.9122534785164024	1	0_none
60	56	Ppm1k	0.2492041466217534	0.2619	0.9122534785164024	1	0_none
60	56	Asphd2	-0.21211095053160192	-0.4913	0.9122534785164024	1	0_none
60	56	Mgst1	0.44550559463802186	0.3069	0.9122534785164024	1	0_none
60	56	Ptpn12	0.3707744104496	0.08797	0.9122534785164024	1	0_none
60	56	Nxph4	0.40444578670087566	-0.6242	0.9122534785164024	1	0_none
60	56	Rbfox3	-0.18854977967805367	-0.4774	0.9122534785164024	1	0_none
60	56	Trpc4ap	-0.3692724577004092	-0.1566	0.9122534785164024	1	0_none
60	56	Ndufs5	-0.4628432397553114	-0.006431	0.9122534785164024	1	0_none
60	56	Tpm4	-0.2727979064427676	0.28	0.9122534785164024	1	0_none
60	56	Stat1	-0.4337511581126987	0.07765	0.9122534785164024	1	0_none
60	56	Derl1	-0.2005502566923504	0.03213	0.9122534785164024	1	0_none
60	56	Relt	-0.3507918075767374	-0.319	0.9122534785164024	1	0_none
60	56	Mcl1	-0.2290798899744315	0.3741	0.9122534785164024	1	0_none
60	56	2510009E07Rik	-0.26664635888599875	0.04963	0.9122534785164024	1	0_none
60	56	Vamp3	-0.2540198340876168	0.5021	0.9122534785164024	0.36323252999999994	0_none
60	56	Etv1	0.22529663547710244	-0.007381	0.9122534785164024	1	0_none
60	56	Rftn2	-0.3583354172839721	-0.007143	0.9122534785164024	1	0_none
60	56	Egln2	-0.4645644602501283	-0.5546	0.9122534785164024	1	0_none
60	56	Zfand2a	0.35868789835888004	-0.006504	0.9122534785164024	1	0_none
60	56	Ddx19b	-0.346563259251731	0.1612	0.9122534785164024	1	0_none
60	56	Cdc42	-0.10431078136514496	0.2357	0.9122534785164024	1	0_none
60	56	Ppp2r3d	0.40050013469874846	-0.2663	0.9122534785164024	1	0_none
60	56	Reep3	0.30452267405679007	0.3093	0.9122534785164024	1	0_none
60	56	Gabra1	0.17524648522481945	0.1385	0.9122534785164024	1	0_none
60	56	Eif5	0.14591140459026442	0.1648	0.9122534785164024	1	0_none
60	56	Vgf	0.19867709036648645	-0.6856	0.9122534785164024	1	0_none
60	56	Ddah2	0.32427083320759503	-0.6711	0.9122534785164024	1	0_none
60	56	Znfx1	-0.3578233640714381	0.03577	0.9122534785164024	1	0_none
60	56	Abtb2	0.5304167043999355	-0.2625	0.9122534785164024	1	0_none
60	56	H2afx	0.30733142379318534	-0.2302	0.9122534785164024	1	0_none
60	56	Eif1	0.1033284967541834	0.2967	0.9122534785164024	1	0_none
60	56	Hmgcr	0.2335134369853852	-0.02452	0.9122534785164024	1	0_none
60	56	Top3b	0.38236300449354993	0.01111	0.9122534785164024	1	0_none
60	56	Osbpl6	0.25070881870625106	0.2666	0.9122534785164024	1	0_none
60	56	G6pdx	0.35445022345523036	0.08549	0.9122534785164024	1	0_none
60	56	Ppp1r14a	0.32445470564382956	-0.3609	0.9122534785164024	1	1_oligodendrocyte
60	56	Trim59	0.27419829760910064	0.1963	0.9122534785164024	1	1_oligodendrocyte
60	56	Fyb	-0.7076894454823445	-0.03456	0.9122534785164024	1	2_microglia
60	56	Chst2	-0.17862231043844565	-0.192	0.9122534785164024	1	3_astrocyte
60	56	Lsamp	0.1468056595637828	-0.07055	0.9122534785164024	1	3_astrocyte
60	56	Cntfr	-0.5446844814558972	-0.3458	0.9122534785164024	1	3_astrocyte
149	140	Cnot6	-0.12829329166015957	-0.2011	0.9122465579695408	1	0_none
149	140	Exoc8	-0.20900443687738685	-0.09788	0.9122465579695408	1	0_none
149	140	Abcb9	0.17686426367546343	0.5268	0.9122465579695408	1	0_none
120	126	Enpp4	0.25509535968405067	0.1174	0.912078429122093	1	0_none
149	140	Psap	-0.22753972238395972	0.1763	0.912068131966544	1	0_none
120	126	Thyn1	0.18946467664993127	0.09391	0.912049091751468	1	0_none
120	126	Cd59a	-0.20705091551883065	-0.03735	0.9120466501967924	1	0_none
120	126	Stx17	-0.3226618686287064	-0.2005	0.9120466501967924	1	0_none
149	140	Zfp933	-0.19081363502194448	-0.1871	0.9119265267081482	1	0_none
60	56	E2f1	-0.4007083354506372	-0.08938	0.9116523424751654	1	0_none
60	56	Pik3c3	-0.28212140047086776	0.1272	0.9116523424751654	1	0_none
60	56	Mrpl42	0.19523979639249023	0.243	0.9116523424751654	1	0_none
60	56	Nacc2	-0.16954488409036594	-0.2003	0.9116523424751654	1	0_none
60	56	Pygb	-0.1730846334560931	-0.0107	0.911626295163714	1	3_astrocyte
60	56	Tmem198	-0.23553556516238383	-0.5112	0.9115841532397004	1	0_none
120	126	Tmem44	-0.2955627192808398	-0.2496	0.9113159538116096	1	0_none
120	126	Tle2	-0.3702650919619712	-0.5503	0.9113159538116096	1	0_none
120	126	Tceal3	-0.2117774177218996	-0.1047	0.9113159538116096	1	0_none
120	126	Phf20l1	-0.2318444701786727	0.02136	0.9113159538116096	1	0_none
120	126	Tns1	-0.3070704278858956	0.1811	0.9113159538116096	1	0_none
120	126	Rbm8a	0.1544635322728154	-0.01708	0.9113159538116096	1	0_none
120	126	Naa30	-0.21344296124413545	0.01806	0.9113159538116096	1	0_none
120	126	Lrrc3b	0.3497814953518262	-0.1711	0.9113159538116096	1	0_none
120	126	Tmem80	0.2048272923682341	0.05491	0.9113159538116096	1	0_none
120	126	Scarb1	-0.4105697894966309	-0.1125	0.9113159538116096	1	0_none
120	126	Zdhhc14	0.23060027345625245	0.007824	0.9113159538116096	1	0_none
149	140	Pycr2	-0.10036011543689184	0.06567	0.9112297917651452	1	0_none
149	140	Fam193b	-0.1417223008318611	0.35	0.9112297917651452	1	0_none
149	140	Ddx46	-0.13842756509024767	-0.2163	0.9112297917651452	1	0_none
149	140	Ehd1	0.1183374194709532	-0.02315	0.9112297917651452	1	0_none
149	140	Etfb	-0.1451396319267516	0.2695	0.9112297917651452	1	0_none
149	140	Tmem181a	-0.3611735952212735	-0.1479	0.9112297917651452	1	0_none
149	140	Hook3	0.14246352505521728	-0.03651	0.9112297917651452	1	0_none
149	140	Nacc2	0.08513221292331109	0.2295	0.9112297917651452	1	0_none
149	140	Tmem161a	0.12841858121760355	0.2062	0.9112297917651452	1	0_none
149	140	Clk1	-0.16925404007878922	-0.1188	0.9112297917651452	1	0_none
149	140	Olfm2	0.13079921943706113	0.9366	0.9112297917651452	0.92779433	0_none
149	140	Fam13a	-0.22073350106823664	-0.2157	0.9112275474800744	1	0_none
149	140	Egfl7	0.1130358535823649	0.3398	0.910988151494452	1	0_none
149	140	Slc35b1	-0.1123526692351474	0.06805	0.910988151494452	1	0_none
149	140	Carns1	0.1962399346363652	0.4399	0.910988151494452	1	0_none
60	56	Slc6a6	-0.3427752972962053	-0.2557	0.9108056030610026	1	0_none
60	56	Phb2	0.18569150761930583	-0.1644	0.9108056030610026	1	0_none
60	56	2310061I04Rik	-0.23546896341985316	-0.1346	0.9108056030610026	1	0_none
60	56	Cwc25	-0.3920035055246164	-0.01369	0.9108056030610026	1	0_none
60	56	5530601H04Rik	-0.3140309227653909	0.1371	0.9108056030610026	1	0_none
120	126	Trnau1ap	-0.3186794314375137	-0.329	0.9107990874099088	1	0_none
120	126	Tctex1d2	0.31678700747955657	0.2071	0.9107990874099088	1	0_none
60	56	Krcc1	0.39216887282329	0.4656	0.9105860386193184	1	2_microglia
120	126	Arhgef3	-0.21294875480351824	-0.2855	0.9103770570327546	1	0_none
149	140	Ube2d3	0.06914530945818063	-0.203	0.910183735424728	1	0_none
149	140	Ptov1	-0.13553475272281448	0.3462	0.910183735424728	1	0_none
149	140	Fbxw9	-0.231396494005355	0.2749	0.910183735424728	1	0_none
149	140	Gprin1	-0.13656853189449572	-0.07705	0.910183735424728	1	0_none
60	56	Rasgef1a	-0.19442278784288516	-0.02799	0.9101616942654364	1	0_none
60	56	Pak1ip1	0.20427450076566844	0.1136	0.9101616942654364	1	0_none
60	56	Ephb1	-0.23621298711312416	0.1433	0.9101616942654364	1	0_none
60	56	Phlda3	-0.33873038357539786	-0.02473	0.9101616942654364	1	0_none
60	56	Cyb561	-0.2421129003271832	-0.1421	0.9101616942654364	1	0_none
60	56	Ankrd28	-0.2177204274779337	0.09591	0.9101616942654364	1	0_none
60	56	Kcnip4	0.2126509870601956	0.367	0.9101616942654364	1	0_none
60	56	Cdk14	0.25439033437787856	0.1177	0.9101616942654364	1	0_none
60	56	Gadd45gip1	0.25720859649803185	-0.2722	0.9101616942654364	1	0_none
60	56	Gdpd1	0.29563561697942947	0.2463	0.9101616942654364	1	0_none
60	56	Plxdc1	0.4142967547455886	-0.4315	0.9101616942654364	1	0_none
60	56	Ccdc115	0.25989120826505097	-0.08608	0.9101616942654364	1	0_none
60	56	2810468N07Rik	0.34279783941262115	-0.02931	0.9101616942654364	1	0_none
60	56	Gpr107	-0.2993849862670784	-0.08646	0.9101616942654364	1	0_none
60	56	Cct6a	0.1873728041576924	0.1129	0.9101616942654364	1	0_none
60	56	Smad3	-0.2591099660230886	0.03793	0.9101616942654364	1	0_none
60	56	Zdhhc21	-0.366667075632056	0.22	0.9101616942654364	1	0_none
60	56	Mrpl18	0.1669138840510181	0.002022	0.9101616942654364	1	0_none
60	56	Cacnb1	0.2421967555014672	-0.476	0.9101616942654364	1	0_none
60	56	Ugt8a	0.366102808784798	0.4009	0.9101616942654364	1	1_oligodendrocyte
60	56	Tbr1	-0.20500276977465923	0.1585	0.9100712260478132	1	0_none
149	140	Hsp90ab1	0.07944994368011271	-0.1023	0.9100423542843054	1	0_none
149	140	Rfx7	0.16610940487972298	-0.1943	0.909928582729556	1	0_none
149	140	Armc9	-0.17702019203237015	0.0812	0.9098030775510956	1	0_none
149	140	Cdc26	-0.16077330987838495	0.07469	0.9097471738623714	1	0_none
149	140	Vps13b	-0.2061970475665448	-0.07043	0.9096165047600376	1	0_none
149	140	Boc	-0.21943540380539345	0.1942	0.9096165047600376	1	0_none
120	126	Ptprg	-0.24966951053658995	0.09264	0.9094581633148308	1	0_none
120	126	Nckap1	-0.1413072174375674	-0.06416	0.9094581633148308	1	0_none
120	126	Gpd1l	-0.1913150178447724	-0.1544	0.9094581633148308	1	0_none
120	126	Klf13	-0.30218852809946045	-0.07351	0.9094581633148308	1	1_oligodendrocyte
60	56	Slc39a11	0.3222102935643747	-0.2056	0.9094540692939824	1	0_none
60	56	Fbxl19	-0.3745335703615477	-0.3905	0.9094540692939824	1	0_none
60	56	Eif1b	0.17541821320505832	0.2517	0.9094540692939824	1	0_none
60	56	Psmb7	-0.6112030294567593	0.1581	0.9094540692939824	1	0_none
60	56	Sept11	-0.18769378620317884	0.05827	0.9094540692939824	1	0_none
60	56	Tbc1d4	0.4314884754191518	0.4834	0.9094540692939824	1	0_none
149	140	Osbpl1a	-0.1026052117900528	0.06909	0.9094274926141404	1	0_none
149	140	Osbpl2	-0.1209290111521349	-0.01039	0.9094274926141404	1	0_none
149	140	Ndfip1	-0.05371074821485302	-0.2018	0.9094274926141404	1	0_none
120	126	Ppp5c	0.24481255448324865	-0.3269	0.9092564056470472	1	0_none
120	126	Nr2f2	0.20090836198635056	-0.1091	0.9091297466096464	1	0_none
120	126	Dffa	-0.3037191753948837	-0.1474	0.9091297466096464	1	0_none
149	140	Rock1	0.1506607438935589	-0.3435	0.9088441483970788	1	0_none
149	140	Cacnb3	-0.10012822486649411	0.1384	0.9088441483970788	1	0_none
149	140	Nipsnap1	-0.1084996577142574	-0.1062	0.9088441483970788	1	0_none
60	56	Lysmd4	-0.2862316721423984	-0.04158	0.9088266212418166	1	2_microglia
120	126	Oat	0.21035064378739393	0.4178	0.9088042295639684	1	0_none
60	56	Ksr1	-0.2818651335514542	-0.1345	0.9087554180836732	1	0_none
60	56	Ccnl2	0.22544776694797453	0.1855	0.9087554180836732	1	0_none
60	56	Arhgap21	0.281141298248558	0.05262	0.9087554180836732	1	0_none
60	56	Prrc1	0.4351090766800178	-0.199	0.9087554180836732	1	0_none
60	56	Hmg20a	-0.20870273297481828	0.1163	0.9087554180836732	1	0_none
60	56	Ift88	0.4265280323062704	0.172	0.9087554180836732	1	0_none
60	56	Cops4	-0.25303727793409747	0.1793	0.9087554180836732	1	0_none
60	56	Polg	0.3920123165777365	-0.1165	0.9087554180836732	1	0_none
60	56	Dcp2	0.2474550836140158	0.1954	0.9087554180836732	1	0_none
60	56	Kcnj10	0.1944947959280432	0.08339	0.9087554180836732	1	0_none
60	56	1500009L16Rik	0.33448636321142733	-0.08873	0.9087554180836732	1	0_none
60	56	Tfrc	0.2130317433313119	0.05068	0.9087554180836732	1	0_none
60	56	Matr3	0.21504770742663684	0.2068	0.9087554180836732	1	0_none
60	56	Tor1b	-0.3094321492856052	0.1712	0.9087554180836732	1	0_none
60	56	Nono	-0.17453308414726543	0.07858	0.9087554180836732	1	0_none
60	56	Hs6st2	-0.2736830780567353	-0.2841	0.9087554180836732	1	0_none
60	56	Arnt	-0.3360346638537145	0.2061	0.9087554180836732	1	0_none
60	56	Rap2b	0.3025417965757231	0.05621	0.9087554180836732	1	0_none
60	56	Sphkap	0.1829907510749238	0.1645	0.9087554180836732	1	0_none
60	56	Hivep2	-0.1932970189892318	0.1058	0.9087554180836732	1	0_none
60	56	Car11	0.22205529239082833	-0.2906	0.9087554180836732	1	0_none
60	56	Commd6	0.32910738091641545	0.2487	0.9087554180836732	1	0_none
60	56	Phf10	0.3377452475745976	0.2654	0.9087554180836732	1	0_none
60	56	Kbtbd2	-0.23751724265082605	0.2687	0.9087554180836732	1	0_none
60	56	Sh3bgrl2	-0.30430346205404485	0.01502	0.9087554180836732	1	0_none
60	56	Grik3	0.339846225462045	-0.297	0.9087554180836732	1	0_none
60	56	Cstf3	0.2899049984102324	0.3272	0.9087554180836732	1	0_none
60	56	Sec61a2	0.4538815019943831	0.171	0.9087554180836732	1	0_none
60	56	Rpl19	-0.20598516227155048	-0.1862	0.9087554180836732	1	0_none
60	56	Svip	0.2967650815277216	0.3095	0.9087554180836732	1	0_none
60	56	Ssx2ip	0.26504962537076765	0.002638	0.9087554180836732	1	0_none
60	56	Txndc11	0.4144584847859614	-0.004618	0.9087554180836732	1	0_none
60	56	Suv39h1	0.46082772102134006	0.1737	0.9087554180836732	1	0_none
60	56	Med8	0.24123845075973355	0.1788	0.9087554180836732	1	0_none
60	56	Fundc2	0.1844298375319862	0.2069	0.9087554180836732	1	0_none
60	56	Sumo1	0.16605332767121114	0.2388	0.9087554180836732	1	0_none
60	56	Dnajb9	0.2849184913672556	0.2847	0.9086316625587106	1	0_none
60	56	Dusp8	-0.2862863621809974	-0.07849	0.9086316625587106	1	0_none
60	56	Lars2	-0.7126239049416764	-0.5179	0.9086316625587106	1	0_none
60	56	Dhrs7	0.2324758812326072	0.2056	0.9086316625587106	1	0_none
60	56	Arl4c	0.18289418440360067	-0.1083	0.9086316625587106	1	0_none
60	56	Aqp6	0.46826066790362103	-1.064	0.9086316625587106	1	0_none
60	56	Kif5b	0.15296937102439495	0.2215	0.9086316625587106	1	0_none
60	56	Cyb5r3	-0.41954944936950295	-0.2729	0.9086316625587106	1	0_none
60	56	Cmtm6	-0.3887160890693178	-0.08807	0.9086316625587106	1	0_none
60	56	Dzip3	-0.3147406817525872	0.06954	0.9086316625587106	1	0_none
60	56	Adora1	-0.18065539044141216	-0.01865	0.9086316625587106	1	0_none
60	56	Zfx	0.35715083423888105	0.2339	0.9086316625587106	1	0_none
60	56	Tecpr1	-0.2355139142970754	-0.4966	0.9086316625587106	1	0_none
60	56	Laptm4b	0.18750389225530276	0.07016	0.9086316625587106	1	0_none
60	56	Jmjd6	-0.3269924606011875	0.09395	0.9086316625587106	1	0_none
60	56	Zmat3	-0.18520160353281565	0.1368	0.9086316625587106	1	0_none
60	56	Rps24	-0.11662604069095926	0.4193	0.9086316625587106	1	0_none
60	56	Efr3b	0.16428708266339592	-0.07839	0.9086316625587106	1	0_none
60	56	Klhl28	0.3343642349559982	-0.04182	0.9086316625587106	1	0_none
60	56	Gng7	0.22696898054476145	0.004921	0.9086316625587106	1	0_none
60	56	E2f6	-0.2704422591731108	0.1838	0.9086316625587106	1	0_none
60	56	Tm2d2	0.2553827940981325	-0.07912	0.9086316625587106	1	0_none
60	56	Gabrg2	0.17773778338852375	0.208	0.9086316625587106	1	0_none
60	56	Trafd1	-0.3252671954186494	-0.1999	0.9086316625587106	1	0_none
60	56	Ncoa5	0.23204363199348887	0.1286	0.9086316625587106	1	0_none
60	56	Rac3	-0.4353369033146752	-0.4166	0.9086316625587106	1	0_none
60	56	Gm1821	-1.058523952928302	-0.1804	0.9086316625587106	1	0_none
60	56	Capn10	0.3238323619549004	-0.2911	0.9086316625587106	1	0_none
60	56	Sox1	0.41902033273867895	-0.1956	0.9086316625587106	1	0_none
60	56	Capn7	0.2599328539696608	0.2319	0.9086316625587106	1	0_none
60	56	C130071C03Rik	-0.34482094647328043	0.2282	0.9086316625587106	1	0_none
60	56	Cnih4	0.32156417654171393	0.2058	0.9086316625587106	1	0_none
60	56	Pan2	-0.431919693804932	-0.03432	0.9086316625587106	1	0_none
60	56	Stoml2	-0.2833332202410085	0.003964	0.9086316625587106	1	0_none
60	56	Tmem175	0.3076856904776144	-0.1285	0.9086316625587106	1	0_none
60	56	Ttc1	0.2506922521954945	0.2441	0.9086316625587106	1	0_none
60	56	Drosha	0.19113606311064707	0.06042	0.9086316625587106	1	0_none
60	56	Timm8a1	0.355990264924268	0.3841	0.9086316625587106	1	0_none
60	56	Prdm2	0.3780815749704527	0.1753	0.9086316625587106	1	0_none
60	56	Rbfox2	0.16320744006833035	0.06721	0.9086316625587106	1	0_none
60	56	Slc35a2	-0.2545245026270039	-0.2677	0.9086316625587106	1	0_none
60	56	Ctdsp2	0.2603982368117344	-0.05252	0.9086316625587106	1	0_none
60	56	Snapc1	0.27597832625598384	0.1289	0.9086316625587106	1	0_none
60	56	Ctbp1	-0.18390541591825624	-0.4214	0.9086316625587106	1	0_none
60	56	8430429K09Rik	0.4002762147511467	-0.205	0.9086316625587106	1	0_none
60	56	Ccm2	-0.3829382604763383	-0.2267	0.9086316625587106	1	0_none
60	56	Evi5	0.3726347800109263	0.198	0.9086316625587106	1	0_none
60	56	Pqbp1	-0.2276741604011798	-0.06796	0.9086316625587106	1	0_none
60	56	Nanos1	0.4643831877328101	0.23	0.9086316625587106	1	0_none
60	56	Ndufs7	-0.27806342404601864	-0.7526	0.9086316625587106	0.0194727163	0_none
60	56	Ncoa4	-0.2875851760377811	0.215	0.9086316625587106	1	0_none
60	56	Gpr180	-0.41408811737227935	-0.02263	0.9086316625587106	1	0_none
60	56	Nif3l1	0.3797141005021011	0.1192	0.9086316625587106	1	0_none
60	56	Prrg2	-0.434229040574764	-0.6502	0.9086316625587106	1	0_none
60	56	Praf2	0.24702031906837904	0.06219	0.9086316625587106	1	0_none
60	56	Arfgef2	0.41358501686439586	-0.05083	0.9086316625587106	1	0_none
60	56	Trpc1	-0.3269555785466824	0.1724	0.9086316625587106	1	0_none
60	56	Pofut1	-0.3870640712937153	-0.2341	0.9086316625587106	1	0_none
60	56	Fam19a2	0.443858848953101	-0.004975	0.9086316625587106	1	0_none
60	56	Plk5	-0.3432834557722593	-0.7311	0.9086316625587106	1	0_none
60	56	Atp5f1	0.2597549788888723	0.09772	0.9086316625587106	1	0_none
60	56	E130307A14Rik	-0.3598804811346783	-0.1535	0.9086316625587106	1	0_none
60	56	Sept3	0.17944527055218135	0.06043	0.9086316625587106	1	0_none
60	56	Cdkl2	0.36023767723497907	0.2798	0.9086316625587106	1	0_none
60	56	Tmem101	-0.3966564526824125	-0.2091	0.9086316625587106	1	0_none
60	56	Orai2	-0.2911205647959952	0.03941	0.9086316625587106	1	0_none
60	56	Gnal	0.2051847526007753	0.191	0.9086316625587106	1	0_none
60	56	Ireb2	0.22635479500316352	0.244	0.9086316625587106	1	0_none
60	56	Ado	0.29335390320139415	0.1884	0.9086316625587106	1	0_none
60	56	Sec11a	0.25514017548046314	0.1813	0.9086316625587106	1	0_none
60	56	Itch	0.451389469706258	0.2946	0.9086316625587106	1	0_none
60	56	Otud6b	-0.3758529488286978	0.2982	0.9086316625587106	1	0_none
60	56	Trmt61a	-0.49865121640052384	-0.5266	0.9086316625587106	1	0_none
60	56	Cacybp	0.2290259276789845	0.2241	0.9086316625587106	1	0_none
60	56	Psmc1	0.17803567959251673	0.2023	0.9086316625587106	1	0_none
60	56	Npy	-0.21632056689626375	0.05824	0.9086316625587106	1	0_none
60	56	Zfp715	0.35289794584182427	0.2358	0.9086316625587106	1	0_none
60	56	1700019D03Rik	0.35567592621790334	-0.07067	0.9086316625587106	1	0_none
60	56	Tmem44	0.3148180826279032	-0.357	0.9086316625587106	1	0_none
60	56	Rassf5	0.386078296926147	-0.1157	0.9086316625587106	1	0_none
60	56	Atp1a3	-0.25430365922863757	-0.5467	0.9086316625587106	0.85944036	0_none
60	56	Slc36a4	0.3157859543553412	-0.09781	0.9086316625587106	1	0_none
60	56	Lgi3	0.23878396616135855	-0.1971	0.9086316625587106	1	1_oligodendrocyte
60	56	Slc1a3	-0.15961453378513604	0.1694	0.9086316625587106	1	3_astrocyte
60	56	Fjx1	0.360230074686914	-0.324	0.9086316625587106	1	3_astrocyte
120	126	Fitm2	-0.3807067359958801	-0.2407	0.9084888195480916	1	0_none
120	126	Mllt3	0.27560861923500873	-0.07331	0.9084888195480916	1	0_none
120	126	Mbd1	-0.24525942763690864	-0.2218	0.9084888195480916	1	0_none
120	126	Camkv	0.18623803533752897	-0.2471	0.9084888195480916	1	0_none
120	126	Arhgap26	0.2332297033754926	-0.05379	0.9084888195480916	1	0_none
120	126	Fam19a5	-0.17412476961979503	-0.1602	0.9084888195480916	1	0_none
120	126	Top3b	0.3385634534310353	-0.0226	0.9084888195480916	1	0_none
120	126	Rab3b	-0.225051804685669	-0.293	0.9084888195480916	1	0_none
120	126	Rasgrp2	0.2728851686265317	0.04702	0.9084888195480916	1	0_none
120	126	2810013P06Rik	-0.3840682200384108	0.07085	0.9084888195480916	1	0_none
120	126	Zhx1	0.30452703042404566	0.0744	0.9084888195480916	1	0_none
120	126	Zcchc12	-0.19093327608550212	-0.2569	0.9084888195480916	1	0_none
120	126	Gdi2	-0.14055712777086815	0.1237	0.9084888195480916	1	0_none
120	126	Fam189b	-0.31340894263187596	-0.2717	0.9084888195480916	1	0_none
120	126	Dcaf10	-0.310812109249237	-0.1336	0.9084888195480916	1	0_none
120	126	Kdm2a	0.2845299391618285	-0.05341	0.9084888195480916	1	0_none
120	126	Slc41a3	-0.3781911936963476	0.05149	0.9084888195480916	1	0_none
120	126	Naaa	0.27354085168319997	0.1083	0.9084888195480916	1	0_none
120	126	Utp20	-0.37958101273294903	0.0712	0.9084888195480916	1	0_none
120	126	Klhl29	-0.4126803784055236	0.008801	0.9084888195480916	1	0_none
120	126	Gxylt1	-0.3302874762670729	-0.001789	0.9084888195480916	1	0_none
120	126	Gjc2	0.2940328626868123	0.008665	0.9084888195480916	1	0_none
120	126	Ankib1	0.29692852374843615	-0.02688	0.9084888195480916	1	0_none
120	126	Asphd2	-0.20519382437790976	-0.3632	0.9084888195480916	1	0_none
120	126	Pofut1	-0.342946321399527	0.01154	0.9084888195480916	1	0_none
120	126	Add2	-0.14534851655968736	-0.296	0.9084888195480916	1	0_none
120	126	Eif4e	0.13631461602791012	-0.004486	0.9084888195480916	1	0_none
120	126	Slitrk1	-0.16411391817501098	-0.3312	0.9084888195480916	1	0_none
120	126	Rbbp7	0.20132304969954615	-0.01097	0.9084888195480916	1	0_none
